organizedstarttimes,organizedendtimes,datarecordtimes,movienames,emptycol_1,emptycol_2,emptycol_3,emptycol_4,emptycol_5,emptycol_6,emptycol_7,emptycol_8,emptycol_9,emptycol_10,emptycol_11,emptycol_12,emptycol_13,emptycol_14,emptycol_15,emptycol_16,emptycol_17,emptycol_18,emptycol_19,emptycol_20,emptycol_21,emptycol_22,emptycol_23,emptycol_24,emptycol_25,emptycol_26,emptycol_27,emptycol_28,emptycol_29,emptycol_30,emptycol_31,emptycol_32,emptycol_33,emptycol_34,emptycol_35,emptycol_36,emptycol_37,emptycol_38,emptycol_39,emptycol_40,emptycol_41,emptycol_42,emptycol_43,emptycol_44,emptycol_45,emptycol_46,emptycol_47,emptycol_48,emptycol_49,emptycol_50,emptycol_51,emptycol_52,emptycol_53,emptycol_54,emptycol_55,emptycol_56,emptycol_57,emptycol_58,emptycol_59,emptycol_60,emptycol_61,emptycol_62,emptycol_63,emptycol_64,emptycol_65,emptycol_66,emptycol_67,emptycol_68,emptycol_69,emptycol_70,emptycol_71,emptycol_72,emptycol_73,emptycol_74,emptycol_75,emptycol_76,emptycol_77,emptycol_78,emptycol_79,emptycol_80,emptycol_81,emptycol_82,emptycol_83,emptycol_84,emptycol_85,emptycol_86,emptycol_87,emptycol_88,emptycol_89,emptycol_90,emptycol_91,emptycol_92,emptycol_93,emptycol_94,emptycol_95,emptycol_96,emptycol_97,emptycol_98,emptycol_99,emptycol_100,emptycol_101,emptycol_102,emptycol_103,emptycol_104,emptycol_105,emptycol_106,emptycol_107,emptycol_108,emptycol_109,emptycol_110,emptycol_111,emptycol_112,emptycol_113,emptycol_114,emptycol_115,emptycol_116,emptycol_117,emptycol_118,emptycol_119,emptycol_120,emptycol_121,emptycol_122,emptycol_123,emptycol_124,emptycol_125,emptycol_126,emptycol_127,emptycol_128,emptycol_129,emptycol_130,emptycol_131,emptycol_132,emptycol_133,emptycol_134,emptycol_135,emptycol_136,emptycol_137,emptycol_138,emptycol_139,emptycol_140,emptycol_141,emptycol_142,emptycol_143,emptycol_144,emptycol_145,emptycol_146,emptycol_147,emptycol_148,emptycol_149,emptycol_150,emptycol_151,emptycol_152,emptycol_153,emptycol_154,emptycol_155,emptycol_156,emptycol_157,emptycol_158,emptycol_159,emptycol_160,emptycol_161,emptycol_162,emptycol_163,emptycol_164,emptycol_165,emptycol_166,emptycol_167,emptycol_168,emptycol_169,emptycol_170,emptycol_171,emptycol_172,emptycol_173,emptycol_174,emptycol_175,emptycol_176,emptycol_177,emptycol_178,emptycol_179,emptycol_180,emptycol_181,emptycol_182,emptycol_183,emptycol_184,emptycol_185,emptycol_186,emptycol_187,emptycol_188,emptycol_189,emptycol_190,emptycol_191,emptycol_192,emptycol_193,emptycol_194,emptycol_195,emptycol_196,emptycol_197,emptycol_198
220.8797,225.874025,219.110933562002,CM_gabor_synthCarr_synthEnv_pred_0000_03,222.206125,222.2087,222.49665,222.89905,222.952425,223.064325,223.2656,223.703225,223.72665,223.747425,223.98455,223.986975,224.19505,224.291525,224.296675,224.71865,224.7633,224.765375,224.77635,224.78295,225.1559,225.15775,225.261225,225.263325,225.2659,225.278675,225.556975,225.55945,225.565375,225.589075,225.612375,225.61535,225.74265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.49285,233.487175,226.724172337999,CM_gabor_synthCarr_synthEnv_0000_12,229.38665,229.527675,229.5334,229.749325,229.97045,229.97285,229.99455,230.134,230.14,230.283575,230.465,230.8302,230.8328,230.92365,231.130375,231.133225,231.19885,231.2092,231.333775,231.471325,231.705925,231.71015,231.99985,232.00215,232.267625,232.279175,232.363325,232.3653,232.368825,232.375975,232.385825,232.397425,232.4981,232.50035,232.6735,232.6933,232.854375,232.8664,233.151175,233.178175,233.183075,233.4195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.11935,241.11365,234.346840767001,CM_gabor_synthCarr_synthEnv_reg_0000_05,237.311625,237.313225,237.31515,237.31925,237.321875,237.632175,237.636425,237.81495,238.196225,238.20095,238.2211,238.677725,238.778,238.829925,238.833675,239.00645,239.338,239.34785,239.365475,239.36795,239.37165,239.3768,239.38325,239.400225,239.416875,239.61575,240.1411,240.146875,240.18615,240.498325,240.501125,240.503875,240.508225,240.51175,240.514125,240.7158,240.71855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.745825,248.74015,241.978917632001,CM_gabor_synthCarr_synthEnv_pred_0000_03,244.62255,245.070825,245.07385,245.327525,245.330575,245.6171,245.816775,245.8193,245.8624,246.34495,246.602725,246.607075,246.6093,246.85195,247.1535,247.18835,247.253725,247.25925,247.423025,247.46635,247.795825,247.79845,247.802675,247.832275,247.994325,247.99645,247.998375,248.00215,248.004075,248.009275,248.124225,248.12975,248.137225,248.1427,248.458575,248.46365,248.480275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.372325,256.366625,249.604720700001,CM_gabor_synthCarr_synthEnv_0000_18,251.620425,251.6494,252.046525,252.0542,252.0841,252.2308,252.249125,252.252625,252.466575,252.469225,252.47915,252.48165,252.594425,252.596175,252.691225,252.698575,252.8068,252.813275,252.8222,252.839575,252.841475,252.84885,252.85325,252.86105,253.09195,253.094775,253.33245,253.434875,253.8902,253.893425,254.139875,254.633075,254.641075,254.9611,254.9633,254.96825,255.0174,255.186825,255.1988,255.204925,255.38995,255.44565,255.650875,255.67685,255.882,255.94205,255.951825,256.03665,256.146775,256.1508,256.15795,256.27065,256.280025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.012125,264.006475,257.226453113999,CM_gabor_synthCarr_synthEnv_reg_0000_04,259.429475,260.25555,260.2605,260.2697,260.70645,260.7085,260.710925,260.724375,260.840175,260.84255,260.845325,260.848275,260.86385,260.871825,260.8772,260.885075,260.888075,260.89405,261.03665,261.191775,261.194975,261.1999,261.332275,261.334275,261.40595,261.41125,261.41415,261.419175,261.607275,261.621275,261.796825,261.807225,261.88865,261.90825,262.15895,262.416875,262.549875,262.69235,262.71075,262.929025,262.95965,263.12825,263.131925,263.35085,263.44685,263.449975,263.639975,263.8238,263.826675,263.832525,263.86155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.658625,271.65295,264.882027213,CM_gabor_synthCarr_synthEnv_pred_0000_04,267.245075,267.490125,267.52715,267.6177,267.69425,267.86455,267.867175,267.8693,267.9177,268.049025,268.051575,268.05555,268.0597,268.1573,268.1612,268.163875,268.166725,268.18715,268.4884,268.5055,268.643,268.69505,268.7709,268.98565,268.9878,268.99085,268.9986,269.06635,269.0722,269.3945,269.58635,269.611275,269.702375,269.710975,269.864525,269.866275,269.869875,269.982325,269.98555,269.99435,270.001125,270.005825,270.012325,270.021925,270.1006,270.11205,270.13545,270.140875,270.1497,270.15585,270.34755,270.349775,270.35955,270.37185,270.375625,270.385625,270.546975,270.5509,270.557975,270.5753,270.589625,270.6796,270.682925,270.686175,270.69215,270.7144,270.72,270.7224,270.72485,270.727175,270.7299,270.73195,270.735975,270.73815,270.7404,270.743475,270.790775,270.8678,271.027625,271.04045,271.2084,271.21275,271.389675,271.407425,271.418525,271.468275,271.56015,271.578825,271.587525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.311775,279.3061,272.525979632999,CM_gabor_synthCarr_synthEnv_0000_07,274.3193,275.3971,275.403625,275.4115,275.496675,275.614825,275.625225,275.79965,275.81665,275.866,275.869225,275.871675,275.8769,275.8798,275.883425,276.130225,276.1393,276.141725,276.165075,276.17545,276.253075,276.29945,276.3533,276.358675,276.365325,276.3822,276.410475,276.421125,276.4752,276.4798,276.483525,276.4866,276.488975,276.491725,276.695425,276.698425,276.70235,276.7223,276.901375,276.911425,277.15275,277.164425,277.404575,277.4163,277.418725,277.4361,277.55195,277.6244,277.651275,277.6987,277.831275,278.16695,278.17505,278.32795,278.3331,278.3891,278.400125,278.413475,278.415825,278.422125,278.42905,278.444075,278.5456,278.549575,278.552125,278.564525,278.5708,278.584325,278.67425,278.68265,278.691075,278.696875,278.703325,278.708275,278.717775,278.731375,278.8283,278.892425,278.897675,278.9118,279.045,279.07225,279.207025,279.211125,279.2157,279.2229,279.2298,279.24385,279.2567,279.26425,279.27385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.95825,286.9526,280.188227662002,CM_gabor_synthCarr_synthEnv_reg_0000_02,282.228475,282.2934,282.40245,282.46035,282.921475,282.92395,283.086125,283.091775,283.09935,283.228175,283.25275,283.2651,283.29145,283.414875,283.420525,283.42495,283.43675,283.617425,283.619325,283.626175,283.64005,283.648875,283.66205,283.973925,283.9792,283.9819,283.992025,284.06995,284.07485,284.0794,284.115225,284.259875,284.26425,284.2707,284.3115,284.3484,284.35275,284.36005,284.372875,284.3826,284.406675,284.4711,284.484775,284.493225,284.69125,284.6931,284.754575,284.98685,285.06595,285.072025,285.075,285.078125,285.080725,285.0841,285.08865,285.090725,285.092625,285.09695,285.105,285.110225,285.1143,285.187825,285.2125,285.22475,285.22655,285.232775,285.500575,285.572375,285.5839,285.589,285.602125,285.62875,285.6338,285.648175,285.6516,285.794525,285.7972,285.7998,285.86445,285.8781,286.00225,286.0071,286.097,286.10235,286.11,286.117425,286.125225,286.12825,286.139775,286.1459,286.1719,286.17985,286.1937,286.204525,286.370375,286.47975,286.482275,286.6166,286.677425,286.732625,286.7378,286.74925,286.847625,286.850075,286.863,286.866975,286.883,286.91815,286.924075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.66475,294.65905,287.883353845002,CM_gabor_synthCarr_synthEnv_pred_0000_02,289.754225,289.855225,289.87025,289.9165,290.076425,290.090025,290.10105,290.121575,290.1994,290.2136,290.2267,290.43625,290.48665,290.50165,290.52175,290.627325,290.633125,290.65805,290.662025,290.664225,290.66815,290.67065,290.6735,290.68375,290.694225,290.69915,290.709675,290.716425,290.75595,290.7835,290.791375,290.796725,290.80665,290.8178,290.824525,290.832625,290.9247,290.9375,290.9747,290.9779,290.98305,290.991225,291.012375,291.01735,291.02805,291.05525,291.061425,291.064075,291.072975,291.162275,291.2265,291.286625,291.294675,291.296675,291.30885,291.3873,291.405975,291.422925,291.529775,291.5348,291.643975,291.6551,291.66245,291.828325,291.831175,291.834075,291.8374,291.8469,291.8673,291.87715,291.8837,291.89105,291.903,291.917575,291.969325,291.978875,291.9828,291.9883,291.99365,291.996,292.01875,292.106325,292.1126,292.136625,292.221475,292.2264,292.23315,292.2392,292.24615,292.401875,292.40525,292.4225,292.42925,292.431625,292.4339,292.43825,292.440525,292.4457,292.44825,292.45055,292.5129,292.520475,292.526375,292.5308,292.533325,292.54055,292.54265,292.5451,292.5583,292.75165,292.7545,292.757375,292.762175,292.774925,292.7815,292.823175,292.83345,292.84055,292.848025,292.920775,292.9303,292.935225,292.988675,292.993175,293.002025,293.116475,293.123625,293.202175,293.21015,293.21805,293.271525,293.277925,293.311675,293.33495,293.34745,293.359925,293.430775,293.49895,293.545325,293.5476,293.552525,293.56985,293.5731,293.578725,293.58345,293.5915,293.6061,293.619125,293.638775,293.641875,293.64505,293.891225,293.90305,293.914425,293.929475,293.935175,293.9814,293.98375,293.987475,293.989625,293.993875,293.99955,294.00665,294.033825,294.0662,294.20755,294.218275,294.2275,294.233975,294.242925,294.36875,294.370775,294.3744,294.376675,294.381775,294.38975,294.39985,294.410825,294.4722,294.483875,294.491375,294.49455,294.4988,294.50215,294.552775,294.556625,294.56455,294.5705,294.57745,294.58015,294.583725,294.5941,,,,,,
297.331225,302.32555,295.558294195002,CM_gabor_synthCarr_synthEnv_0000_13,297.3383,297.353525,297.38405,297.476275,297.481625,297.496375,297.522875,297.534,297.55805,297.5617,297.58645,297.682775,297.79655,297.8055,297.9156,297.92245,297.93575,297.9562,297.969175,298.095625,298.245125,298.2504,298.262475,298.49705,298.5003,298.516975,298.5262,298.52935,298.531525,298.53765,298.540375,298.5517,298.63145,298.72415,298.963525,298.968225,298.97125,298.979625,298.981775,298.98915,299.025125,299.1249,299.158225,299.177725,299.187125,299.207325,299.227725,299.29625,299.300675,299.323125,299.439025,299.446375,299.460675,299.4725,299.53585,299.540625,299.543825,299.54805,299.55495,299.63405,299.642825,299.6506,299.652525,299.658975,299.6627,299.6651,299.7023,299.70575,299.708975,299.713125,299.719725,299.7293,299.775575,299.786975,299.959675,300.227775,300.230075,300.23325,300.24075,300.2546,300.3062,300.31175,300.31685,300.36695,300.429075,300.4358,300.4415,300.456975,300.5561,300.56025,300.576575,300.595025,300.6824,300.69515,300.701975,300.72035,300.73045,300.839125,300.84665,300.85885,300.8697,300.918475,300.964575,300.977475,300.980025,300.9875,300.989675,300.992775,300.995375,300.99735,301.004125,301.01195,301.022525,301.026575,301.04105,301.04975,301.08375,301.10565,301.129475,301.14195,301.282425,301.284675,301.28725,301.293125,301.295825,301.31025,301.313125,301.347375,301.3646,301.371175,301.523475,301.53145,301.540475,301.546625,301.5541,301.5665,301.570975,301.5773,301.5845,301.750625,301.758725,301.771425,301.781375,301.80455,301.8376,301.8475,301.911075,301.997975,302.0285,302.117125,302.1196,302.1236,302.126625,302.13065,302.133575,302.140625,302.15015,302.159275,302.25165,302.274525,302.2793,302.286675,302.290675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.01105,310.00535,303.236209884999,CM_gabor_synthCarr_synthEnv_reg_0000_03,305.33815,305.79405,305.803625,305.826,305.8327,306.08165,306.086525,306.08825,306.1083,306.1125,306.13635,306.174975,306.184525,306.1892,306.1914,306.199575,306.314525,306.4743,306.4783,306.4829,306.568675,306.571025,306.57365,306.578675,306.58405,306.7139,306.719425,306.72625,306.730275,306.84145,306.846025,306.909275,306.913025,306.918525,306.927475,307.060375,307.06405,307.07505,307.256175,307.2597,307.27375,307.277425,307.292025,307.2976,307.3043,307.31105,307.31925,307.3216,307.353375,307.3787,307.428325,307.459375,307.4634,307.469325,307.473525,307.51285,307.51925,307.545275,307.872575,307.87505,307.879075,307.883375,307.890025,307.90245,307.90725,307.913075,307.978525,308.01165,308.0142,308.01615,308.0182,308.021275,308.025025,308.0356,308.0512,308.05845,308.0697,308.087325,308.193225,308.23345,308.249825,308.2691,308.272775,308.376325,308.41525,308.42525,308.433225,308.530725,308.622275,308.652875,308.79925,308.8052,308.807575,308.81515,308.818825,308.823075,308.931725,308.936,308.9611,308.968125,308.972425,308.978925,309.137325,309.142,309.1473,309.1496,309.152775,309.15975,309.1666,309.19385,309.204325,309.2112,309.30395,309.30645,309.3092,309.3114,309.314475,309.321375,309.334075,309.36595,309.464075,309.468425,309.479275,309.48425,309.5503,309.559775,309.731625,309.734025,309.737475,309.746975,309.757025,309.774325,309.77785,309.78405,309.788525,309.791,309.800525,309.812925,309.821575,309.82945,309.916525,309.91985,309.9343,309.9416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312.677525,317.67185,310.903452929,CM_gabor_synthCarr_synthEnv_pred_0000_05,312.81015,312.81385,312.82205,313.09385,313.10775,313.114225,313.424875,313.621975,313.6317,313.794175,313.864875,313.880725,313.995325,314.035975,314.046,314.051575,314.240975,314.297125,314.30335,314.305675,314.311775,314.319275,314.327725,314.342875,314.352525,314.5665,314.57225,314.580025,314.588025,314.6157,314.731225,314.790225,314.907875,314.919225,314.94325,315.02105,315.025525,315.13045,315.133125,315.21975,315.322275,315.35565,315.362275,315.36635,315.371775,315.382225,315.3997,315.42565,315.5382,315.541575,315.54745,315.55625,315.6008,315.61335,315.622375,315.63445,315.722925,315.729525,315.745475,315.756125,315.7696,315.779675,315.92975,315.93245,315.952225,316.0313,316.0414,316.16255,316.19745,316.20595,316.209275,316.21435,316.241625,316.252425,316.2803,316.287825,316.295375,316.308975,316.316675,316.32915,316.337925,316.343975,316.4965,316.5378,316.541625,316.545,316.554,316.55935,316.5846,316.684875,316.77425,316.77635,316.878475,316.93075,316.964175,316.969525,316.976025,316.98595,317.08875,317.216275,317.224325,317.22825,317.23405,317.429375,317.43165,317.434625,317.438075,317.5328,317.6155,317.626175,317.63205,317.64025,317.650275,317.656425,317.66115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.364025,325.35835,318.585282501001,CM_gabor_synthCarr_synthEnv_0000_11,320.5085,320.7407,320.743875,320.74935,321.18095,321.184125,321.191875,321.50545,321.5584,321.562175,321.578625,321.594525,321.601325,321.609825,321.614125,321.681075,321.68305,321.687375,321.689525,321.716425,321.73025,321.7357,321.917425,321.92215,321.948175,321.951,321.953225,321.95735,321.969875,322.091525,322.094575,322.206525,322.214375,322.388525,322.4807,322.48965,322.498925,322.515225,322.633075,322.677375,322.684625,322.69635,322.70535,322.715275,322.735175,322.7578,322.89515,322.903125,322.91065,322.93075,322.93325,322.93805,323.1007,323.1031,323.11485,323.117475,323.1252,323.27165,323.2771,323.287375,323.292975,323.299475,323.304375,323.31795,323.324725,323.348825,323.35105,323.353275,323.355875,323.359975,323.362075,323.36985,323.402475,323.5563,323.561275,323.56585,323.569625,323.580225,323.6552,323.660575,323.664775,323.730775,323.7393,323.7456,323.755525,323.760825,323.7651,323.782275,323.943375,323.9455,323.9473,323.94965,323.953625,323.9603,323.97285,324.0527,324.056075,324.0591,324.104275,324.116225,324.128325,324.134325,324.345225,324.347575,324.35005,324.3522,324.355225,324.358975,324.36145,324.366875,324.372975,324.529275,324.532175,324.538,324.581375,324.5869,324.6189,324.683275,324.687425,324.699425,324.794025,324.8,324.81885,324.985625,324.9886,324.9968,325.06075,325.064225,325.07725,325.083175,325.194725,325.20095,325.221425,325.227375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328.0705,333.064825,326.279089525,CM_gabor_synthCarr_synthEnv_reg_0000_01,328.157625,328.22205,328.402,328.4049,328.4116,328.65935,328.664275,328.6674,328.91265,328.921875,328.93695,329.2793,329.531125,329.5665,329.701625,329.706275,329.713225,329.88795,329.8926,329.897525,329.90445,329.9123,330.010425,330.01345,330.019425,330.022,330.303275,330.31065,330.317275,330.3307,330.344125,330.5017,330.507175,330.5377,330.547475,330.55355,330.59405,330.6016,330.707775,330.896,330.8996,330.99335,331.008275,331.0257,331.081675,331.08485,331.180075,331.18285,331.188025,331.1904,331.194925,331.383825,331.461375,331.466225,331.475225,331.589275,331.709625,331.711675,331.7146,331.7202,331.74915,331.8308,331.839175,331.84595,331.8537,331.864525,331.88205,331.898,332.141925,332.1438,332.149025,332.264275,332.273575,332.41025,332.41555,332.465575,332.491125,332.509175,332.5364,332.69235,332.6955,332.698075,332.751875,332.7579,332.765725,332.850425,332.857025,332.8592,332.966175,332.9704,332.973625,332.983025,333.025675,333.061525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335.756975,340.7513,333.976888745001,CM_gabor_synthCarr_synthEnv_pred_0000_01,336.01765,336.0206,336.0299,336.6079,336.6607,336.74385,336.948475,336.96795,337.062975,337.066775,337.07225,337.231875,337.23405,337.238375,337.245575,337.252775,337.300125,337.3031,337.308175,337.44835,337.452825,337.4547,337.57195,337.574325,337.57855,337.58055,337.583375,337.58885,337.5945,337.596925,337.6699,337.8472,338.132725,338.26325,338.267675,338.269875,338.280475,338.28325,338.3078,338.311225,338.31365,338.31905,338.3329,338.414675,338.42605,338.43135,338.43765,338.4463,338.531075,338.5363,338.540875,338.55295,338.792,338.794725,338.798725,338.816925,338.851425,338.858425,338.8638,338.87145,339.318,339.32675,339.481925,339.485725,339.4887,339.492575,339.497225,339.645775,339.718325,339.720975,339.7236,339.731125,339.9148,339.916725,339.9192,339.922275,340.0101,340.014225,340.016725,340.05685,340.0647,340.071175,340.073175,340.07725,340.0799,340.0831,340.0854,340.087825,340.360075,340.362275,340.365175,340.369975,340.3726,340.43305,340.43555,340.440875,340.597125,340.600625,340.6047,340.6106,340.726925,340.735275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.470125,348.46445,341.691301686002,CM_gabor_synthCarr_synthEnv_0000_06,343.488125,343.49135,343.636325,344.359825,344.5285,344.530825,344.535425,344.636375,344.740525,344.7544,344.982075,345.094225,345.097875,345.109325,345.120275,345.1259,345.12945,345.141975,345.4021,345.40805,345.4214,345.4274,345.433275,345.445225,345.642225,345.686275,345.691225,345.8221,345.826425,345.935775,346.16835,346.17495,346.310725,346.313125,346.4744,346.612225,346.61485,346.619375,346.82075,346.830825,347.01515,347.284025,347.4119,347.4191,347.423875,347.435625,347.526775,347.53235,347.5598,347.5631,347.7687,347.7763,347.80835,347.953775,347.959775,348.0144,348.076575,348.079675,348.08355,348.091075,348.0954,348.09835,348.101275,348.1045,348.109775,348.22625,348.232,348.37435,348.38195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.176625,356.170925,349.395406297001,CM_gabor_synthCarr_synthEnv_reg_0000_01,351.796775,351.800075,352.04175,352.136775,352.1491,352.2036,352.213925,352.382775,352.387175,352.621825,352.62455,352.651575,352.656175,352.66435,352.66685,352.808475,352.8116,352.820275,352.831225,352.9753,352.985325,352.9935,352.99975,353.0026,353.13185,353.139025,353.23745,353.411675,353.413425,353.422575,353.60435,353.60665,353.70005,353.708775,353.80745,353.812375,353.992375,354.001275,354.086375,354.0916,354.101975,354.28525,354.28795,354.29065,354.295125,354.30105,354.305125,354.481975,354.48525,354.495925,354.919825,354.94705,354.955175,354.958025,354.961325,354.9688,355.004825,355.252925,355.25635,355.368775,355.375625,355.5133,355.518125,355.521825,355.52505,355.5308,355.791375,355.793375,355.797325,355.848175,355.8551,355.8577,355.86325,355.867275,356.076075,356.078975,356.081375,356.085825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.869775,363.864075,357.098942297001,CM_gabor_synthCarr_synthEnv_pred_0000_05,359.4383,360.22965,360.233725,360.23655,360.240475,360.4587,360.47195,360.492825,360.765725,360.976375,360.9927,361.216625,361.219975,361.5102,361.523275,361.744775,361.7942,361.9273,362.110625,362.11825,362.126825,362.140575,362.403625,362.51365,362.52075,362.5294,362.539425,362.6826,362.6846,362.687,362.6904,362.74,362.7428,362.7492,362.876975,362.8794,362.883875,362.8858,362.968025,362.970125,363.17805,363.181175,363.4081,363.4248,363.437625,363.617575,363.625225,363.729875,363.73405,363.739625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.57625,371.570575,364.804727794002,CM_gabor_synthCarr_synthEnv_0000_19,366.7043,367.46345,367.466,367.71875,367.7729,367.782425,368.136925,368.13905,368.14405,368.2391,368.2491,368.428475,368.43255,368.467425,368.562575,368.565425,368.78025,368.784125,368.79065,368.80495,369.036,369.06,369.173825,369.1765,369.179775,369.18155,369.187925,369.291775,369.2975,369.410625,369.50775,369.7831,369.811475,369.9295,369.935725,369.93785,369.942725,369.962375,369.9662,370.146375,370.15175,370.254075,370.271975,370.2765,370.4893,370.501,370.51305,370.645675,370.65005,370.9025,370.9119,370.9249,370.9282,371.058925,371.0609,371.138075,371.162525,371.319675,371.321775,371.3363,371.36175,371.369575,371.372325,371.49395,371.496775,371.5036,371.5074,371.5143,371.5195,371.565775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.2894,379.283725,372.521530954,CM_gabor_synthCarr_synthEnv_reg_0000_02,374.897425,375.2191,375.2496,375.251825,375.2566,375.2688,375.409725,375.412325,375.4147,375.420275,375.425575,375.429775,375.57205,375.574325,375.577275,375.615825,375.998675,376.583,376.5853,376.59035,376.631525,376.68235,376.70125,376.82895,377.04905,377.402275,377.407525,377.4102,377.418575,377.424275,377.428125,377.43045,377.445425,377.547625,377.5515,377.561625,377.569575,377.82855,377.8341,377.9648,377.968275,377.971425,377.97595,377.998975,378.1243,378.126325,378.1303,378.13345,378.219625,378.296275,378.333425,378.338725,378.459425,378.496325,378.705375,378.707825,378.7122,378.727925,378.734675,378.941325,378.94465,378.94955,379.067975,379.1795,379.182525,379.18675,379.1953,379.257725,379.26245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
